ACCESSION_NUMBER,HOLDING_ID,ISSUER_NAME,ISSUER_LEI,ISSUER_TITLE,ISSUER_CUSIP,BALANCE,UNIT,OTHER_UNIT_DESC,CURRENCY_CODE,CURRENCY_VALUE,EXCHANGE_RATE,PERCENTAGE,PAYOFF_PROFILE,ASSET_CAT,OTHER_ASSET,ISSUER_TYPE,OTHER_ISSUER,INVESTMENT_COUNTRY,IS_RESTRICTED_SECURITY,FAIR_VALUE_LEVEL,DERIVATIVE_CAT
0001752724-25-207047,152967749,McDonald's Corp,UE2136O97NLB5BYP9H04,McDonald's Corp,580135101,14974,NS,,USD,4374953.58,,0.013724225278,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152968802,Shenzhen Mindray Bio-Medical Electronics Co Ltd,,Shenzhen Mindray Bio-Medical Electronics Co Ltd,Y774E3101,47200,NS,,CNY,1481396.53,7.1655,0.004647139525,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152970257,Amcor PLC,549300GSODGFCDQ3DI89,Amcor plc,G0250X107,312609,NS,,USD,2872876.71,,0.009012211545,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152969781,Euronext NV,724500QJ4QSZ3H9QU415,Euronext NV,N3113K397,176589,NS,,EUR,30257105,.848932,0.094916510018,Long,EC,,CORP,,FR,Y,2,
0001752724-25-207047,152968867,CSC Financial Co Ltd,3003006CDEBNKXHOI130,CSC Financial Co Ltd,Y1R11K104,54100,NS,,CNY,181652.45,7.1655,0.000569843565,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152968004,Santos Ltd,5299000RK70B5O2M7077,Santos Ltd,Q82869118,702453,NS,,AUD,3541672.22,1.51941,0.011110222433,Long,EC,,CORP,,AU,N,2,
0001752724-25-207047,152969292,Oriental Land Co Ltd/Japan,353800PIFKBZ6KTU5994,Oriental Land Co Ltd,J6174U100,4900,NS,,JPY,112855.69,144.005,0.000354028193,Long,EC,,CORP,,JP,N,2,
0001752724-25-207047,152967347,Inventec Corp,391200XSJU5WEVAXB086,Inventec Co Ltd,Y4176F109,576000,NS,,TWD,834766.3,29.212,0.0026186611,Long,EC,,CORP,,TW,N,2,
0001752724-25-207047,152969528,Maxscend Microelectronics Co Ltd,,Maxscend Microelectronics Co Ltd,Y5840E105,6572,NS,,CNY,65534.21,7.1655,0.000205580755,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152967832,Micro-Star International Co Ltd,254900F4E0BDGJSSD870,Micro-Star International Co Ltd,Y6037M108,152000,NS,,TWD,747311.88,29.212,0.002344316666,Long,EC,,CORP,,TW,N,2,
0001752724-25-207047,152969216,"J.P. Morgan Securities, Inc., LLC",,JP MORGAN SEC LLC TPR D TRI PARTY REPO D,930PNG000,15000000,PA,,USD,15000000,,0.047054985937,Long,RA,,CORP,,US,N,2,
0001752724-25-207047,152968790,CIMB Group Holdings Bhd,549300FYDN5UD7USZW18,Bumiputra-Commerce Holdings BHD,Y1636J101,1730379,NS,,MYR,2790852.07,4.2105,0.008754900327,Long,EC,,CORP,,MY,N,2,
0001752724-25-207047,152968185,Pegasus Hava Tasimaciligi AS,789000B1MW5PQ58A8T03,Pegasus Hava Tasimaciligi AS.,M7846J107,49603,NS,,TRY,320275.81,39.81775,0.001004704915,Long,EC,,CORP,,TR,N,2,
0001752724-25-207047,152970359,China Taiping Insurance Holdings Co Ltd,529900C2G37NOIADYW07,China Insurance International Holdings Co Ltd,Y1456Z151,329800,NS,,HKD,645435.74,7.84995,0.002024731311,Long,EC,,CORP,,HK,N,2,
0001752724-25-207047,152970543,Western Securities Co Ltd,300300E1010661000039,Western Securities Co Ltd,Y9382Q104,64600,NS,,CNY,71100.19,7.1655,0.000223041229,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152969485,Yageo Corp,5493001P0TOZH7GGNQ21,Yageo Corp,Y9723R100,89143,NS,,TWD,1479228.56,29.212,0.004640338605,Long,EC,,CORP,,TW,N,2,
0001752724-25-207047,152967732,Galderma Group AG,89450001OK6O8ELQ4584,Galderma Group AG.,H3301B107,295316,NS,,CHF,42925858.25,.79345,0.134658377086,Long,EC,,CORP,,CH,N,2,
0001752724-25-207047,152970743,Shanghai Putailai New Energy Technology Co Ltd,,Shanghai Putailai New Energy Technology Co Ltd,Y7T892106,21136,NS,,CNY,55430.4,7.1655,0.000173885112,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152967730,Aldar Properties PJSC,98450048CD8AEF13B480,Aldar Properties PJSC,M0517N101,817827,NS,,AED,1987316.94,3.6726,0.006234211377,Long,EC,,CORP,,AE,N,2,
0001752724-25-207047,152969972,United Urban Investment Corp,353800GYZWBD7BDCN841,United Urban Investment Corp,J9427E105,640,NS,,JPY,689623.03,144.005,0.002163346798,Long,EC,,CORP,,JP,N,2,
0001752724-25-207047,152967585,Gold Fields Ltd,5299003KXIBJQYCBBD72,Gold Fields Ltd,S31755101,191826,NS,,ZAR,4542380.43,17.70375,0.01424944315,Long,EC,,CORP,,ZA,N,2,
0001752724-25-207047,152970064,BRF SA,254900MTXR9LUVQFU480,BRF S.A.,P1905C100,102600,NS,,BRL,380328.73,5.4331,0.001193090869,Long,EC,,CORP,,BR,N,1,
0001752724-25-207047,152968539,Industrial Securities Co Ltd,300300E1011435000093,Industrial Securities Co Ltd,Y3994T101,102990,NS,,CNY,89034.23,7.1655,0.000279300296,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152970261,Mitsubishi Heavy Industries Ltd,353800TJ98PCAZROVE69,Mitsubishi Heavy Industries Ltd,J44002178,3520500,NS,,JPY,88098323.14,144.005,0.276364357097,Long,EC,,CORP,,JP,N,2,
0001752724-25-207047,152970796,Pegatron Corp,529900M87JQS8TUO0L66,Pegatron Corp,Y6784J100,441000,NS,,TWD,1161749,29.212,0.003644405523,Long,EC,,CORP,,TW,N,2,
0001752724-25-207047,152969439,Federal Home Loan Bank Discount Notes,2549001DPIFGXC1TOL40,Federal Home Loan Bank Discount Notes,313385RL2,10000000,PA,,USD,9790736.1,,0.030713529966,Long,STIV,,USGSE,,US,N,2,
0001752724-25-207047,152967476,Hanwha Ocean Co Ltd,,Daewoo Shipbuilding & Marine Engineering Co Ltd,Y1916Y117,23205,NS,,KRW,1359254.1,1349.6,0.004263978837,Long,EC,,CORP,,KR,N,2,
0001752724-25-207047,152970497,IndusInd Bank Ltd,335800JDVJ8HSXG9G512,IndusInd Bank Ltd,Y3990M134,124400,NS,,INR,1265149.5,85.76,0.003968772795,Long,EC,,CORP,,IN,N,2,
0001752724-25-207047,152969768,Galp Energia SGPS SA,2138003319Y7NM75FG53,Galp Energia SGPS S.A.,X3078L108,100520,NS,,EUR,1840103.47,.848932,0.00577240286,Long,EC,,CORP,,PT,N,2,
0001752724-25-207047,152970248,Stora Enso Oyj,7437000ZP669LKUTZ738,Stora Enso Oyj (R Shares),X8T9CM113,125901,NS,,EUR,1368743.81,.848932,0.004293748048,Long,EC,,CORP,,FI,N,2,
0001752724-25-207047,152970025,MoonLake Immunotherapeutics,,MoonLake Immunotherapeutics,61559X104,333294,NS,,USD,15731476.8,,0.049349627973,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152970439,Tongling Nonferrous Metals Group Co Ltd,300300JWM4636VG5A986,Tongling Nonferrous Metals Group Co Ltd,Y8883H118,156147,NS,,CNY,72892.42,7.1655,0.000228663453,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152968000,Talaat Moustafa Group,,Talaat Moustafa Group,M8763H108,171632,NS,,EGP,192226.3,49.6,0.000603013722,Long,EC,,CORP,,EG,N,2,
0001752724-25-207047,152969017,Focus Media Information Technology Co Ltd,300300V7WGZW0LZKTD06,Focus Media Information Technology Co Ltd,Y29327114,223400,NS,,CNY,227710.52,7.1655,0.000714327687,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152968333,Hundsun Technologies Inc,3003003LS77D1DRDDE25,"Hundsun Technologies, Inc",Y3041V109,23112,NS,,CNY,108273.18,7.1655,0.000339652864,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152968409,LG Corp,,LG Corp,Y52755108,18363,NS,,KRW,1080414.05,1349.6,0.003389257861,Long,EC,,CORP,,KR,N,2,
0001752724-25-207047,152969832,Walt Disney Co/The,549300GZKULIZ0WOW665,Walt Disney Co,254687106,932610,NS,,USD,115652966.1,,0.362803246229,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152969534,Canadian Natural Resources Ltd,549300T15RIMIKZC5Q38,Canadian Natural Resources Ltd,136385101,457123,NS,,CAD,14367442.19,1.36175,0.04507065268,Long,EC,,CORP,,CA,N,1,
0001752724-25-207047,152969567,COSCO SHIPPING Energy Transportation Co Ltd,529900IGB8FVHRCR1W95,COSCO SHIPPING Energy Transportation Co Ltd,Y1765K119,52266,NS,,CNY,75449.73,7.1655,0.000236685732,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152967721,Tata Elxsi Ltd,335800OWLDKWXSI48N33,Tata Elxsi Ltd,Y8560N107,7314,NS,,INR,538195.34,85.76,0.001688318277,Long,EC,,CORP,,IN,N,2,
0001752724-25-207047,152968788,GMR Airports Ltd,3358008S2MTRWZ255P70,GMR Infrastructure Ltd,Y2730E121,578863,NS,,INR,575462.97,85.76,0.001805226797,Long,EC,,CORP,,IN,N,2,
0001752724-25-207047,152968853,Guangdong Haid Group Co Ltd,300300Y7LIHH4R4TWD50,Guangdong Haid Group Co Ltd,Y29255109,23500,NS,,CNY,192160.24,7.1655,0.000602806492,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152967241,Bajaj Holdings & Investment Ltd,335800NL7NWD9IPOHL48,Bajaj Holdings & Investment Ltd,Y0546X143,5777,NS,,INR,969350.84,85.76,0.003040852676,Long,EC,,CORP,,IN,N,2,
0001752724-25-207047,152968455,Guangzhou Baiyunshan Pharmaceutical Holdings Co Ltd,529900ROARJHMUIME057,Guangzhou Baiyunshan Pharmaceutical Holdings Co Ltd,Y2932P114,10500,NS,,CNY,38634.59,7.1655,0.000121196672,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152967723,Monster Beverage Corp,52990090AP0E7HCB6F33,Monster Beverage Corp,61174X109,1774970,NS,,USD,111184120.8,,0.348784482713,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152970224,SM Investments Corp,254900YB8UATFP21AF80,SM Investments Corp,Y80676102,48570,NS,,PHP,751873.6,56.33,0.002358626778,Long,EC,,CORP,,PH,N,1,
0001752724-25-207047,152970690,Tenaris SA,549300Y7C05BKC4HZB40,Tenaris S.A.,L90272136,88021,NS,,EUR,1649926.54,.848932,0.005175818009,Long,EC,,CORP,,IT,N,2,
0001752724-25-207047,152968999,Container Corp Of India Ltd,335800T2XH4HLGGQSJ32,Container Corp Of India Ltd,Y1740A152,55895,NS,,INR,495230.09,85.76,0.001553536328,Long,EC,,CORP,,IN,N,2,
0001752724-25-207047,152969116,Hua Hong Semiconductor Ltd,529900OXH3ZYLIMGB907,Hua Hong Semiconductor Ltd,Y372A7109,144000,NS,,HKD,639806.44,7.84995,0.002007072202,Long,EC,,CORP,,HK,Y,2,
0001752724-25-207047,152970694,BP PLC,213800LH1BZH3DI6G760,BP plc,G12793108,3498185,NS,,GBP,17428977.2,.728518,0.054674685136,Long,EC,,CORP,,GB,N,2,
0001752724-25-207047,152969845,TotalEnergies SE,529900S21EQ1BO4ESM68,Total S.A.,F92124100,466729,NS,,EUR,28527725.13,.848932,0.089491446987,Long,EC,,CORP,,FR,N,2,
0001752724-25-207047,152970470,,,SVENSKA HANDELSBANKEN AB 10/25 VAR,86959TKW5,700000,PA,,USD,700000,,0.002195899343,Long,STIV,,CORP,,US,N,2,
0001752724-25-207047,152969344,Geely Automobile Holdings Ltd,549300YS3T1KVQ2SNI84,Geely Automobile Holdings Ltd,G3777B103,1317362,NS,,HKD,2689003.86,7.84995,0.008435402587,Long,EC,,CORP,,HK,N,2,
0001752724-25-207047,152970233,Uber Technologies Inc,549300B2FTG34FILDR98,"Uber Technologies, Inc",90353T100,81401,NS,,USD,7594713.3,,0.023824608501,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152968742,"MERRILL LYNCH,PIERCE,FENNER&SMITH, SUSQUEHANNA",,MERRILL LYNCH TRI PARTY   D REPO,99VDNE005,13000000,PA,,USD,13000000,,0.040780987812,Long,RA,,CORP,,US,N,2,
0001752724-25-207047,152967662,KBC Group NV,213800X3Q9LSAKRUWY91,KBC Groep NV,B5337G162,280490,NS,,EUR,28949257.68,.848932,0.090813794201,Long,EC,,CORP,,BE,N,2,
0001752724-25-207047,152970658,Ping An Insurance Group Co of China Ltd,529900M9MC28JLN35U89,Ping An Insurance Group Co of China Ltd,Y69790106,1449203,NS,,HKD,9250722.46,7.84995,0.029019507684,Long,EC,,CORP,,HK,N,2,
0001752724-25-207047,152968600,China Great Wall Securities Co Ltd,300300E1006344000004,China Great Wall Securities Co Ltd,Y14394103,38100,NS,,CNY,44581.11,7.1655,0.0001398509,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152967683,Accton Technology Corp,529900M1YRZ0GWMDF920,Accton Technology Corp,Y0002S109,109000,NS,,TWD,2724319.14,29.212,0.008546186588,Long,EC,,CORP,,TW,N,2,
0001752724-25-207047,152970275,Aluminum Corp of China Ltd,529900TKZUWQLIQN6T48,Aluminum Corp of China Ltd (Class A),Y0094N125,181800,NS,,CNY,178998.62,7.1655,0.000561518503,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152970592,ZTO Express Cayman Inc,549300SCJPK3YZJTJR78,"ZTO Express Cayman, Inc",G9897K105,91184,NS,,HKD,1614423.98,7.84995,0.005064446511,Long,EC,,CORP,,HK,N,2,
0001752724-25-207047,152969302,Saudi Telecom Co,21380028ATJ79OTA9W17,Saudi Telecom Co,M8T596104,432262,NS,,SAR,4903348,3.7505,0.015381798079,Long,EC,,CORP,,SA,N,2,
0001752724-25-207047,152970468,Samsung Biologics Co Ltd,,Samsung Biologics Co Ltd,Y7T7DY103,4290,NS,,KRW,3148077.48,1349.6,0.009875516103,Long,EC,,CORP,,KR,Y,2,
0001752724-25-207047,152967800,New China Life Insurance Co Ltd,300300F2001111000095,New China Life insurance Co Ltd - H,Y625A4115,207500,NS,,HKD,1136219.03,7.84995,0.003564318031,Long,EC,,CORP,,HK,N,2,
0001752724-25-207047,152967270,Bank Negara Indonesia Persero Tbk PT,549300HZ8J3MLVXQ8F85,Bank Negara Indonesia Persero Tbk PT,Y74568166,3141700,NS,,IDR,797374.2,16235,0.002501362117,Long,EC,,CORP,,ID,N,2,
0001752724-25-207047,152967467,Williams Cos Inc/The,D71FAKCBLFS2O0RBPG08,"Williams Cos, Inc",969457100,337391,NS,,USD,21191528.71,,0.066477805695,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152970667,Shaanxi Coal Industry Co Ltd,,Shaanxi Coal Industry Co Ltd,Y7679D109,123613,NS,,CNY,332048.89,7.1655,0.001041637056,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152969003,Mitsui Chemicals Inc,353800H2UB5ZEZRZQC02,"Mitsui Chemicals, Inc",J4466L136,36900,NS,,JPY,853154.05,144.005,0.002676343455,Long,EC,,CORP,,JP,N,2,
0001752724-25-207047,152967706,Centrais Eletricas Brasileiras SA,254900I8KYDELP4B4Z08,Centrais Eletricas Brasileiras S.A.,P22854122,260770,NS,,BRL,1930420.83,5.4331,0.006055728333,Long,EC,,CORP,,BR,N,1,
0001752724-25-207047,152968858,Orion Corp/Republic of Korea,,Orion Corp/Republic of Korea,Y6S90M128,4995,NS,,KRW,401915.03,1349.6,0.001260807072,Long,EC,,CORP,,KR,N,2,
0001752724-25-207047,152968496,People's Insurance Co Group of China Ltd/The,3003000P2JHYHQ524P66,People's Insurance Co Group of China Ltd (Class A),Y6800A117,154600,NS,,CNY,188113.88,7.1655,0.000590113065,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152969678,Jindal Stainless Ltd,3358003QFQMSFDO7BP20,Jindal Stainless Ltd,Y44440116,72617,NS,,INR,597456.07,85.76,0.001874219131,Long,EC,,CORP,,IN,N,2,
0001752724-25-207047,152970791,NRG Energy Inc,5E2UPK5SW04M13XY7I38,"NRG Energy, Inc",629377508,61539,NS,,USD,9881932.62,,0.030999613364,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152969855,Hainan Airlines Holding Co Ltd,3003001VZDGYFHX8A697,Hainan Airlines Holding Co Ltd,Y2981E119,524300,NS,,CNY,98090.67,7.1655,0.000307710339,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152968992,BIM Birlesik Magazalar AS,7890001GCDJQD8DJKE29,BIM Birlesik Magazalar AS,M2014F102,99343,NS,,TRY,1234372.84,39.81775,0.003872226441,Long,EC,,CORP,,TR,N,1,
0001752724-25-207047,152968076,Mega Financial Holding Co Ltd,,Mega Financial Holding Co Ltd,Y59456106,2541412,NS,,TWD,3569080.04,29.212,0.011196200739,Long,EC,,CORP,,TW,N,2,
0001752724-25-207047,152969407,,,NATIXIS N Y BRH INSTL CTF DEP 11/25 VAR,63873TAR9,1000000,PA,,USD,1000000,,0.003136999062,Long,STIV,,CORP,,US,N,2,
0001752724-25-207047,152970584,Saudi Aramco Base Oil Co,,Saudi Aramco Base Oil Co,M82367109,11144,NS,,SAR,303721.07,3.7505,0.000952772711,Long,EC,,CORP,,SA,N,2,
0001752724-25-207047,152969583,Nien Made Enterprise Co Ltd,,Nien Made Enterprise Co Ltd,Y6349P112,36000,NS,,TWD,501878.52,29.212,0.001574392446,Long,EC,,CORP,,TW,N,2,
0001752724-25-207047,152967614,XPeng Inc,549300TZNMIREMWQU857,"XPeng, Inc",G982AW100,267646,NS,,HKD,2395868.85,7.84995,0.007515838336,Long,EC,,CORP,,HK,N,2,
0001752724-25-207047,152970412,Yealink Network Technology Corp Ltd,,Yealink Network Technology Corp Ltd,Y9750S104,16470,NS,,CNY,79923.9,7.1655,0.000250721199,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152967974,Cipla Ltd/India,335800KMJJYEDDK82Q34,Cipla Ltd,Y1633P142,172979,NS,,INR,3038795.21,85.76,0.009532697724,Long,EC,,CORP,,IN,N,2,
0001752724-25-207047,152969461,CME E-Mini Standard & Poor's 500 Index Future,,CME E-Mini Standard & Poor's 500 Index Future,,470,NC,,USD,146963125,,0.461023185345,,DE,,OTHER,CME INDEX FUTURE,US,N,1,FUT
0001752724-25-207047,152967905,Bank of Communications Co Ltd,549300AX1UM10U30HK09,Bank of Communications Co Ltd - H,Y06988102,1906937,NS,,HKD,1776978.29,7.84995,0.005574379229,Long,EC,,CORP,,HK,N,2,
0001752724-25-207047,152970015,O'Reilly Automotive Inc,549300K2RLMQL149Q332,"O'Reilly Automotive, Inc",67103H107,1534669,NS,,USD,138319716.97,,0.433908822458,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152970547,Taiwan Mobile Co Ltd,,Taiwan Mobile Co Ltd,Y84153215,374447,NS,,TWD,1473468.94,29.212,0.004622270683,Long,EC,,CORP,,TW,N,2,
0001752724-25-207047,152970633,Tata Motors Ltd,335800BO2LHWJJ8TZI32,Tata Motors Ltd,Y85740267,437362,NS,,INR,3508743.83,85.76,0.011006926105,Long,EC,,CORP,,IN,N,2,
0001752724-25-207047,152969455,Doosan Enerbility Co Ltd,988400TK5NA3GLSTN506,Doosan Heavy Industries and Construction Co Ltd,Y2102C109,96543,NS,,KRW,4891166.05,1349.6,0.015343583313,Long,EC,,CORP,,KR,N,2,
0001752724-25-207047,152967257,Huayu Automotive Systems Co Ltd,3003001J2BNVV78BOT83,Huayu Automotive Systems Co Ltd,Y3750U102,41449,NS,,CNY,102065.49,7.1655,0.000320179346,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152969750,Steel Dynamics Inc,549300HGGKEL4FYTTQ83,"Steel Dynamics, Inc",858119100,34461,NS,,USD,4411352.61,,0.013838409001,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152967575,Oversea-Chinese Banking Corp Ltd,5493007O3QFXCPOGWK22,Oversea-Chinese Banking Corp,Y64248209,4651461,NS,,SGD,59647153.19,1.2715,0.187113063637,Long,EC,,CORP,,SG,N,2,
0001752724-25-207047,152969234,Bank of Shanghai Co Ltd,300300C1091231000098,Bank of Shanghai Co Ltd,Y0R98R107,187422,NS,,CNY,277545.76,7.1655,0.000870660788,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152969445,Nucor Corp,549300GGJCRSI2TIEJ46,Nucor Corp,670346105,51333,NS,,USD,6649676.82,,0.02086002995,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152968476,Nippon Steel Corp,35380065QWQ4U2V3PA33,Nippon Steel Corp,J55678106,195900,NS,,JPY,3704847.3,144.005,0.011622102506,Long,EC,,CORP,,JP,N,2,
0001752724-25-207047,152968518,Federal Home Loan Bank Discount Notes,2549001DPIFGXC1TOL40,Federal Home Loan Bank Discount Notes,313385LV6,10345000,PA,,USD,10249653.55,,0.032153153577,Long,STIV,,USGSE,,US,N,2,
0001752724-25-207047,152968689,Grupo Financiero Inbursa SAB de CV,,Grupo Financiero Inbursa S.A.,P4950U165,390127,NS,,MXN,1007101.28,18.7645,0.003159275771,Long,EC,,CORP,,MX,N,1,
0001752724-25-207047,152967937,Becton Dickinson & Co,ICE2EP6D98PQUILVRZ91,Becton Dickinson & Co,075887109,1806,NS,,USD,311083.5,,0.000975868647,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152970332,Shanghai M&G Stationery Inc,,"Shanghai M&G Stationery, Inc",Y7689W105,9700,NS,,CNY,39270.7,7.1655,0.000123192149,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152970590,,,BANK NOVA SCOTIA HOUSTON TEX 10/25 VAR,06418NDC3,1000000,PA,,USD,1000293.92,,0.003137921089,Long,STIV,,CORP,,US,N,2,
0001752724-25-207047,152967942,Genscript Biotech Corp,529900YIYUOJOXSAE372,Genscript Biotech Corp,G3825B105,92000,NS,,HKD,174077.59,7.84995,0.000546081236,Long,EC,,CORP,,HK,N,2,
0001752724-25-207047,152968347,Shanghai International Airport Co Ltd,3003000CIJ7O6AOQF345,Shanghai International Airport Co Ltd,Y7682X100,16300,NS,,CNY,72306.39,7.1655,0.000226825077,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152968734,CVS Health Corp,549300EJG376EN5NQE29,CVS Health Corp,126650100,222831,NS,,USD,15370882.38,,0.048218443615,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152967773,Agricultural Bank of China Ltd,549300E7TSGLCOVSY746,Agricultural Bank of China Ltd,Y00289119,6011374,NS,,HKD,4295831.8,7.84995,0.013476020329,Long,EC,,CORP,,HK,N,2,
0001752724-25-207047,152969959,Heidelberg Materials AG,LZ2C6E0W5W7LQMX5ZI37,HeidelbergCement AG.,D31709104,441390,NS,,EUR,103945897.5,.848932,0.326078183007,Long,EC,,CORP,,DE,N,2,
0001752724-25-207047,152970752,Derwent London PLC,213800BXKQ9KZNUR1M61,Derwent London plc,G27300105,50445,NS,,GBP,1434721.45,.728518,0.004500719843,Long,EC,,CORP,,GB,N,1,
0001752724-25-207047,152970482,Indian Oil Corp Ltd,335800J8OBWE4VFUDG88,Indian Oil Corp Ltd,Y3925Y112,613707,NS,,INR,1052134.51,85.76,0.003300544971,Long,EC,,CORP,,IN,N,2,
0001752724-25-207047,152967248,Press Metal Aluminium Holdings Bhd,254900RO5GQ4M0YV5S47,Press Metal Aluminium Holdings Bhd,Y7079E103,791158,NS,,MYR,974269.41,4.2105,0.003056282225,Long,EC,,CORP,,MY,N,2,
0001752724-25-207047,152968370,Valterra Platinum Ltd,529900RORCZ0E5S5FX81,Valterra Platinum Ltd,,28122,NS,,GBP,1235252.94,.728518,0.003874987314,Long,EC,,CORP,,GB,N,1,
0001752724-25-207047,152967517,Haier Smart Home Co Ltd,3003002BYTNGNJTWSH07,Haier Smart Home Co Ltd,Y298BN100,526884,NS,,HKD,1514054.44,7.84995,0.004749587358,Long,EC,,CORP,,HK,N,2,
0001752724-25-207047,152970557,ASE Technology Holding Co Ltd,300300GO8QHPMV87NZ73,ASE Technology Holding Co Ltd,Y0249T100,717000,NS,,TWD,3597029.36,29.212,0.01128387773,Long,EC,,CORP,,TW,N,2,
0001752724-25-207047,152970606,Equity Residential,5493008RACSH5EP3PI59,Equity Residential,29476L107,119399,NS,,USD,8058238.51,,0.025278686651,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152967877,Daiichi Sankyo Co Ltd,353800XGIU2IHQGC9504,Daiichi Sankyo Co Ltd,J11257102,3179491,NS,,JPY,73662718.29,144.005,0.231079878216,Long,EC,,CORP,,JP,N,2,
0001752724-25-207047,152968585,IOI Corp Bhd,,IOI Corp BHD,Y41763106,500500,NS,,MYR,444784.32,4.2105,0.001395287994,Long,EC,,CORP,,MY,N,2,
0001752724-25-207047,152967636,CapitaLand Ascott Trust,549300W6RTG7Y32IWY65,CapitaLand Ascott Trust,Y0261Y177,32201,NS,,SGD,22385.1,1.2715,7.0222037e-05,Long,EC,,CORP,,SG,N,2,
0001752724-25-207047,152970199,S-Oil Corp,988400QTUXYDN8W3MZ32,S-Oil Corp,Y80710109,9260,NS,,KRW,410589.46,1349.6,0.001288018751,Long,EC,,CORP,,KR,N,2,
0001752724-25-207047,152969290,MSCI Inc,549300HTIN2PD78UB763,"MSCI, Inc (Class A)",55354G100,2812,NS,,USD,1621792.88,,0.005087562744,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152967539,Klabin SA,254900C8UYA6YUPSDU10,Klabin S.A.,P60933135,173360,NS,,BRL,588704.79,5.4331,0.001846766374,Long,EC,,CORP,,BR,N,1,
0001752724-25-207047,152969179,Aroundtown SA,529900H4DWG3KWMBMQ39,Aroundtown S.A.,L0269F109,756721,NS,,EUR,2783838.55,.848932,0.008732898921,Long,EC,,CORP,,DE,N,2,
0001752724-25-207047,152967309,Goldman Sachs Group Inc/The,784F5XWPLTWKTBV3E584,"Goldman Sachs Group, Inc",38141G104,71013,NS,,USD,50259450.75,,0.157663849883,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152969714,Tingyi Cayman Islands Holding Corp,5299009MPI9B60VN4P25,Tingyi Cayman Islands Holding Corp,G8878S103,444000,NS,,HKD,651800.96,7.84995,0.002044699,Long,EC,,CORP,,HK,N,2,
0001752724-25-207047,152969449,Albemarle Corp,HDBLS2Q6GV1LSKQPBS54,Albemarle Corp,012653101,25421,NS,,USD,1593134.07,,0.004997660084,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152967567,Grasim Industries Ltd,335800WLY7FOIT3ERV21,Grasim Industries Ltd,Y2851U102,58763,NS,,INR,1949504.01,85.76,0.006115592251,Long,EC,,CORP,,IN,N,2,
0001752724-25-207047,152967913,Valero Energy Corp,549300XTO5VR8SKV1V74,Valero Energy Corp,91913Y100,553332,NS,,USD,74378887.44,,0.233326500168,Long,EC,,CORP,,US,N,1,
0001752724-25-207047,152968075,Shandong Nanshan Aluminum Co Ltd,836800YU5J3RT2VPUO65,Shandong Nanshan Aluminum Co Ltd,Y7680L108,157900,NS,,CNY,84417.59,7.1655,0.0002648179,Long,EC,,CORP,,CN,N,2,
0001752724-25-207047,152970341,Siam Cement PCL/The,254900RMCZY0X6F2KB70,Siam Cement PCL,660990904,168600,NS,,THB,873245.08,32.50875,0.002739368997,Long,EC,,CORP,,TH,N,2,
0001752724-25-207047,152968671,Beijing Roborock Technology Co Ltd,,Beijing Roborock Technology Co Ltd,Y077C9108,1136,NS,,CNY,24841,7.1655,7.7926193e-05,Long,EC,,CORP,,CN,N,2,
