ACCESSION_NUMBER,HOLDING_ID,ISSUER_NAME,ISSUER_LEI,ISSUER_TITLE,ISSUER_CUSIP,BALANCE,UNIT,OTHER_UNIT_DESC,CURRENCY_CODE,CURRENCY_VALUE,EXCHANGE_RATE,PERCENTAGE,PAYOFF_PROFILE,ASSET_CAT,OTHER_ASSET,ISSUER_TYPE,OTHER_ISSUER,INVESTMENT_COUNTRY,IS_RESTRICTED_SECURITY,FAIR_VALUE_LEVEL,DERIVATIVE_CAT
0000736054-25-000079,155060893,Shanghai Bright Meat Group Co Ltd,,SHANGHAI BRIG-A,,860100,NS,,CNY,908239.75,.139026,0.000179702773,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155041001,National Co for Learning & Education,,NATIONAL CO FOR,,302311,NS,,SAR,13463520.08,.266588,0.0026638692,Long,EC,,CORP,,SA,N,2,
0000736054-25-000079,155051576,Bank of Lanzhou Co Ltd,300300C1082562000003,BANK OF LANZHO-A,,5408900,NS,,CNY,1854286.85,.139026,0.000366886044,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155065476,St Shine Optical Co Ltd,,ST SHINE OPTICAL,,653727,NS,,TWD,3481789.4,.033504,0.000688900933,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155044184,United Microelectronics Corp,391200YJCAGH9LF96P73,UMC,,162996905,NS,,TWD,225860383.76,.033504,0.044688351663,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155055476,LS Materials Ltd,,LS MATERIALS LTD,,409665,NS,,KRW,3139121.74,.000721,0.000621101292,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155054775,WDB Holdings Co Ltd,,WDB HD,J9504A109,106899,NS,,JPY,1212752.92,.006631,0.000239953231,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155034981,Azrieli Group Ltd,,AZRIELI GROUP,,521071,NS,,ILS,51194793.95,.294343,0.010129314921,Long,EC,,CORP,,IL,N,2,
0000736054-25-000079,155040929,Emerald Resources NL,,EMERALD RESOURCE,,7252770,NS,,AUD,15919004.45,.64265,0.003149707164,Long,EC,,CORP,,AU,N,2,
0000736054-25-000079,155049299,Hyundai Elevator Co Ltd,,HYUNDAI ELEVATOR,,289867,NS,,KRW,17692324.12,.000721,0.00350057318,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155048700,Pearson PLC,2138004JBXWWJKIURC57,PEARSON PLC,,9546871,NS,,GBP,135001884.6,1.32065,0.02671124344,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155062424,Hokuhoku Financial Group Inc,,HOKUHOKU FINANCI,,1576715,NS,,JPY,33304084.57,.006631,0.00658948957,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155047622,DCM Holdings Co Ltd,353800S1QF5V2DN70A36,DCM HD,,1418282,NS,,JPY,13483817.53,.006631,0.002667885219,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155048611,SOSiLA Logistics REIT Inc,,SOSILA LOGISTICS,,9579,NS,,JPY,7449720.49,.006631,0.001473989034,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155052787,Happiest Minds Technologies Ltd,335800CFVR5OM5M7Y410,HAPPIEST MINDS T,,1118599,NS,,INR,7714974.7,.011416,0.001526471781,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155036022,Harbin Hatou Investment Co Ltd,,HARBIN HATOU -A,,2401749,NS,,CNY,2212597.03,.139026,0.000437780687,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155050437,Arion Banki HF,RIL4VBPDB0M7Z3KXSF19,ARION BANKI HF,,18579400,NS,,ISK,26505799.37,.008026,0.005244392414,Long,EC,,CORP,,IS,Y,2,
0000736054-25-000079,155051595,Zacros Corp,353800YWT7BBFCB5RN10,ZACROS CORP,J14984108,225803,NS,,JPY,5884321.92,.006631,0.001164261934,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155046991,Moncler SpA,815600EBD7FB00525B20,MONCLER SPA,,3258926,NS,,EUR,173807080.01,1.1412,0.034389173451,Long,EC,,CORP,,IT,N,2,
0000736054-25-000079,155064909,Patria Log Fundo de Investimento Imobiliario Responsabilidade Limitada,,PTA LOG IMO RESP,,501944,NS,,BRL,13826082.91,.178586,0.002735605266,Long,EC,,CORP,,BR,N,1,
0000736054-25-000079,155051138,Modon Holding PSC,213800AFVSMXPU41HQ02,MODON HOLDING,,46702990,NS,,AED,48184804.71,.272253,0.009533763566,Long,EC,,CORP,,AE,N,2,
0000736054-25-000079,155053061,Porton Pharma Solutions Ltd,,PORTON PHARMA -A,,459571,NS,,CNY,1510357.33,.139026,0.000298836734,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155054269,British American Tobacco PLC,213800FKA5MF17RJKT63,BRIT AMER TOBACC,,28027476,NS,,GBP,1501638044.53,1.32065,0.297111551337,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155045667,Chambal Fertilisers and Chemicals Ltd,335800DFMF2OEJ7HWM17,CHAMBAL FERTILIS,,2239286,NS,,INR,13085862.89,.011416,0.00258914659,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155065104,CIMC Enric Holdings Ltd,254900RKJGCDZN5ZOB09,CIMC ENRIC HLDG,,8618208,NS,,HKD,7352911.81,.127389,0.001454834633,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155063800,McDonald's Holdings Co Japan Ltd,529900FY9FV0AYNRC729,MCDONALD'S HOLDI,,1235200,NS,,JPY,49325567.37,.006631,0.009759472927,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155050161,Basilea Pharmaceutica Ag Allschwil,391200TTZP8EIPSJ5J20,BASILEA PHAR-REG,,177851,NS,,CHF,12612654.58,1.231148,0.002495518398,Long,EC,,CORP,,CH,N,2,
0000736054-25-000079,155050651,Hundsun Technologies Inc,3003003LS77D1DRDDE25,HUNDSUN TECHN-A,,1741351,NS,,CNY,8720952.52,.139026,0.001725512843,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155063297,Media Do Co Ltd,,MEDIA DO CO LTD,,74200,NS,,JPY,860137.71,.006631,0.000170185385,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155054786,Shanghai Jinqiao Export Processing Zone Development Co Ltd,300300145JZKQZO13H90,SHANG JINQ EXP-B,,5098443,NS,,USD,4156171.61,,0.000822333051,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155036412,Nittoku Co Ltd,,NITTOKU CO LTD,,196400,NS,,JPY,2659048.82,.006631,0.00052611488,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155045557,Select Harvests Ltd,549300JZYUFVKN0L4E13,SELECT HARVESTS,,1968231,NS,,AUD,4339368.41,.64265,0.000858580058,Long,EC,,CORP,,AU,N,2,
0000736054-25-000079,155047858,Asia - Potash International Investment Guangzhou Co Ltd,,ASIA-POTASH-A,,920400,NS,,CNY,4098737.46,.139026,0.000810969227,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155053743,Shandong Sun Paper Industry JSC Ltd,3003003IDX6WN6H5CH12,SHANDONG SUN -A,,2526300,NS,,CNY,4885149.59,.139026,0.000966567395,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155037142,SBO AG,549300ZD9ED8GSG3JW36,SBO AG,,153124,NS,,EUR,5067326.27,1.1412,0.001002612563,Long,EC,,CORP,,AT,N,2,
0000736054-25-000079,155037591,Raymond Lifestyle Ltd,335800DRT861RF1NS126,RAYMOND LIFESTYLE LTD,,348404,NS,,INR,4540878.14,.011416,0.000898450431,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155039265,Morgan Sindall Group PLC,2138008339ULDGZRB345,MORGAN SINDALL G,,608052,NS,,GBP,36890037.3,1.32065,0.007299000082,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155041692,Qunabox Group Ltd,25490024X1RS1KWKRQ32,QUNABOX GROUP LT,,1112696,NS,,HKD,15858521.23,.127389,0.003137740057,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155051435,SOHO China Ltd,529900DEZNBJ3OIZQO40,SOHO CHINA,,26302712,NS,,HKD,1945426.78,.127389,0.000384918836,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155053032,Medacta Group SA,506700P2PFU3A3DROC14,MEDACTA GROUP SA,,85206,NS,,CHF,15454613.59,1.231148,0.003057823578,Long,EC,,CORP,,CH,Y,2,
0000736054-25-000079,155053835,Kusuri no Aoki Holdings Co Ltd,,KUSURI NO AOKI H,,725447,NS,,JPY,19309958.26,.006631,0.003820635522,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155040485,Zhejiang Akcome New Energy Technology Co Ltd,3003004PXRXWQDR31240,ZHEJIANG AKCOME NEW ENERGY T - CONVERSION (AUG 2024),,3917400,NS,,CNY,5.45,.139026,1.078e-09,Long,EC,,CORP,,CN,N,3,
0000736054-25-000079,155047392,YA-MAN Ltd,,YA-MAN,,359168,NS,,JPY,1969635.71,.006631,0.000389708774,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155042137,Shenzhen Sunline Tech Co Ltd,,SHENZHEN SUNLI-A,,810900,NS,,CNY,1904520.42,.139026,0.000376825173,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155056655,Fujio Food Group Inc,,FUJIO FOOD GROUP,,315780,NS,,JPY,2368024.92,.006631,0.000468533386,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155038888,West African Resources Ltd,529900XLO8GMJNTUL013,WEST AFRICAN RES,,15153471,NS,,AUD,22687785.56,.64265,0.004488966691,Long,EC,,CORP,,AU,N,2,
0000736054-25-000079,155063935,Orbia Advance Corp SAB de CV,549300MVHZ20SBIOEQ79,ORBIA ADVANCE CO,,12765297,NS,,MXN,8735753.21,.053008,0.001728441283,Long,EC,,CORP,,MX,N,1,
0000736054-25-000079,155052442,China Reform Health Management and Services Group Co Ltd,,CHINA REFORM -A,,1001003,NS,,CNY,1476892.84,.139026,0.000292215507,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155044328,Yuexiu Property Co Ltd,529900GASK6R1FD08W10,YUEXIU PROPERTY,,20480657,NS,,HKD,12043667.62,.127389,0.002382939606,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155044890,Chocoladefabriken Lindt & Spruengli AG,529900JYJNNOKKAGK736,LINDT&SPRUENGLI,,1572,NS,,CHF,229861512.16,1.231148,0.045480008128,Long,EC,,CORP,,CH,N,2,
0000736054-25-000079,155066450,Minmetals Development Co Ltd,655600251BYSTXZPPG63,MINMETALS DEVE-A,,990610,NS,,CNY,1095939.53,.139026,0.000216840732,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155060768,Banco BPM SpA,815600E4E6DCD2D25E30,BANCO BPM SPA,,21338630,NS,,EUR,272135094.49,1.1412,0.05384418728,Long,EC,,CORP,,IT,N,2,
0000736054-25-000079,155047649,China South City Holdings Ltd,254900BV844D9H1E0W44,CHINA SOUTH,,26036275,NS,,HKD,364330.21,.127389,7.2085756e-05,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155048453,Gamania Digital Entertainment Co Ltd,,GAMANIA DIGITAL,,1656424,NS,,TWD,3541147.92,.033504,0.000700645508,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155061845,Koninklijke Heijmans N.V,724500OUE3PCA809DZ79,KONINKLIJKE HEIJ,,32326,NS,,EUR,2060355.93,1.1412,0.000407658522,Long,EC,,CORP,,NL,N,2,
0000736054-25-000079,155053395,Ningbo Cixing Co Ltd,,NINGBO CIXING -A,,784500,NS,,CNY,879370.78,.139026,0.000173990807,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155060643,IMI PLC,2138002W9Q21PF751R30,IMI PLC,G47152114,3643439,NS,,GBP,106442838.27,1.32065,0.021060599072,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155050967,OUTsurance Group Ltd,984500AC307E8L2D9X52,OUTSURANCE GROUP,,12205696,NS,,ZAR,51718174.09,.054896,0.010232870026,Long,EC,,CORP,,ZA,N,2,
0000736054-25-000079,155062922,Starlux Airlines Co Ltd,,STARLUX AIRLINES,,766000,NS,,TWD,658410.28,.033504,0.000130271938,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155055570,Eiffage SA,969500OQXKE5WDM9M994,EIFFAGE,,1001485,NS,,EUR,134434801.54,1.1412,0.02659904135,Long,EC,,CORP,,FR,N,2,
0000736054-25-000079,155038748,TianShan Material Co Ltd,300300BZBK1Y5ZT2LF14,TIANSHAN MATER-A,,2853280,NS,,CNY,2095508.51,.139026,0.000414613752,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155048156,Inner Mongolia MengDian HuaNeng Thermal Power Corp Ltd,300300IBR8JN06GQOJ17,INNER MONGOL M-A,,5992700,NS,,CNY,3353866.31,.139026,0.000663590287,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155058840,Ping An Insurance Group Co of China Ltd,529900M9MC28JLN35U89,PING AN,,93977022,NS,,HKD,645186491.44,.127389,0.12765550265,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155048401,Muthoot Finance Ltd,335800HAMJMBFL4RRF02,MUTHOOT FINANCE,,1540173,NS,,INR,45804471.96,.011416,0.009062794973,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155050563,China Coal Xinji Energy Co Ltd,300300CE1JVPWVDT9H80,CHINA COAL-A,,2585930,NS,,CNY,2316533.33,.139026,0.000458345347,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155044491,Paradise Co Ltd,988400PHXBKVTIUE5T75,PARADISE CO LTD,,673833,NS,,KRW,8761272.98,.000721,0.001733490581,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155064858,euglena Co Ltd,529900OW9QKWU8LU7D52,EUGLENA CO LTD,,1573058,NS,,JPY,4949338.12,.006631,0.000979267628,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155052367,Nachi-Fujikoshi Corp,353800VMZ8DPGXDO5U37,NACHI-FUJIKOSHI,,247426,NS,,JPY,5292327.01,.006631,0.001047130827,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155040755,EBOS Group Ltd,254900KJ40C7HBYTWC21,EBOS GROUP LTD,,2631053,NS,,NZD,63401065.74,.5891,0.012544427112,Long,EC,,CORP,,NZ,N,2,
0000736054-25-000079,155066572,Seatrium Ltd,254900MQNHWMN6X1NV39,SEATRIUM LTD,,29897765,NS,,SGD,51961161.71,.770179,0.010280947143,Long,EC,,CORP,,SG,N,2,
0000736054-25-000079,155045519,Anglogold Ashanti Plc,2138005YDSA7A82RNU96,ANGLOGOLD ASHANT,,6339055,NS,,ZAR,288240913.64,.054896,0.057030857284,Long,EC,,CORP,,ZA,N,2,
0000736054-25-000079,155050519,Keppel Ltd,254900SQ7IPDOY6IDW33,KEPPEL LTD,,20372852,NS,,SGD,132359219.16,.770179,0.026188370148,Long,EC,,CORP,,SG,N,2,
0000736054-25-000079,155061885,Inficon Holding AG,5067008UT6890I0YM937,INFICON-REG,,253577,NS,,CHF,30511913.13,1.231148,0.006037035274,Long,EC,,CORP,,CH,N,2,
0000736054-25-000079,155037081,Mahanagar Gas Ltd,3358001GYZI2KS7FHN90,MAHANAGAR GAS LT,,810611,NS,,INR,12484934.57,.011416,0.002470247934,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155050212,KEI Industries Ltd,335800UDWBC2AWPU7M56,KEI INDUS LTD,,879355,NS,,INR,38405127.91,.011416,0.007598773335,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155040658,Zhongjin Gold Corp Ltd,300300Q0ZK8HFP814Z87,ZHONGJIN GOLD-A,,4492985,NS,,CNY,8938998.06,.139026,0.001768654963,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155062286,Hyundai Green Food,,HYUNDAI GREEN FO,,240707,NS,,KRW,3023962.65,.000721,0.00059831611,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155038643,Life Healthcare Group Holdings Ltd,529900NEEWARTDD80135,LIFE HEALTHCARE,,20447455,NS,,ZAR,15019598.11,.054896,0.002971752155,Long,EC,,CORP,,ZA,N,2,
0000736054-25-000079,155045196,CCCC Design & Consulting Group Co Ltd,3003009XTTP8QDFG7I04,CCCC DESIGN & -A,,2005500,NS,,CNY,2254283,.139026,0.000446028603,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155051377,Cloetta AB,549300CSLHPO6Y1AZN37,CLOETTA AB-B SHS,,2631405,NS,,SEK,8462703.12,.102153,0.001674416056,Long,EC,,CORP,,SE,N,2,
0000736054-25-000079,155048398,Schneider Electric Infrastructure Ltd,335800RG2MGPWVQQG739,SCHNEIDER ELECTR,,819501,NS,,INR,9336550.58,.011416,0.001847314029,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155054208,Fraport AG Frankfurt Airport Services Worldwide,5299001ERX0K10IZUL40,FRAPORT AG,,516781,NS,,EUR,38456781.16,1.1412,0.007608993359,Long,EC,,CORP,,DE,N,2,
0000736054-25-000079,155061050,Beijing Dahao Technology Corp Ltd,,BEIJING DAHAO -A,,702180,NS,,CNY,1342117.88,.139026,0.000265549162,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155045675,Koa Corp,,KOA CORP,,426798,NS,,JPY,2988572.67,.006631,0.000591313909,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155062354,Huadian Power International Corp Ltd,529900207FCOKWBDRE79,HUADIAN POWER-H,,23110209,NS,,HKD,12441561.69,.127389,0.00246166625,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155034422,Wingtech Technology Co Ltd,,WINGTECH TECH-A,,1148846,NS,,CNY,5890756,.139026,0.00116553497,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155055769,Pavilion Real Estate Investment Trust,,PAVILION REIT,,19612900,NS,,MYR,8164715.49,.234467,0.00161545673,Long,EC,,CORP,,MY,N,2,
0000736054-25-000079,155035134,Crest Nicholson Holdings plc,213800ROIFXRRRKVQD25,CREST NICHOLS,,3273892,NS,,GBP,7879993.68,1.32065,0.001559122156,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155060787,Fuji Kyuko Co Ltd,3538009MO4NURA3M7859,FUJI KYUKO CO,,523285,NS,,JPY,7359393.94,.006631,0.001456117177,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155035256,Delivery Hero SE,529900C3EX1FZGE48X78,DELIVERY HERO SE,,3188780,NS,,EUR,95167473.67,1.1412,0.018829674595,Long,EC,,CORP,,DE,Y,2,
0000736054-25-000079,155051579,Budimex SA,25940093SDJZW2C1V355,BUDIMEX,,183465,NS,,PLN,27456659.83,.266841,0.005432528049,Long,EC,,CORP,,PL,N,2,
0000736054-25-000079,155040237,Guangdong Aofei Data Technology Co Ltd,,GUANGDONG AOFE-A,,1005670,NS,,CNY,2900740.22,.139026,0.000573935529,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155062828,An Hui Wenergy Co Ltd,300300HYQLVPCWYFV397,AN HUI WENERGY-A,,2156921,NS,,CNY,2130783.24,.139026,0.00042159315,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155063702,EQB Inc,549300QAXPCRULOPD247,EQB INC,26886R104,18726,NS,,CAD,1392016.45,.721709,0.000275422008,Long,EC,,CORP,,CA,N,1,
0000736054-25-000079,155043331,Hubei Jumpcan Pharmaceutical Co Ltd,,HUBEI JUMPCAN -A,,831217,NS,,CNY,3098237.56,.139026,0.000613012017,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155054696,ADATA Technology Co Ltd,,A-DATA TECH,,4118506,NS,,TWD,12489022.14,.033504,0.002471056694,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155048068,Shandong Head Group Co Ltd,,SHANDONG HEAD -A,,312967,NS,,CNY,572896.05,.139026,0.000113352238,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155051038,Skeena Resources Ltd,549300DCWSQFVVZ21289,SKEENA RESOURCES,83056P715,79602,NS,,CAD,1120264.87,.721709,0.000221653703,Long,EC,,CORP,,CA,N,1,
0000736054-25-000079,155038717,Valterra Platinum Ltd,529900RORCZ0E5S5FX81,VALTERRA PLATINU,,3114192,NS,,ZAR,139858097.51,.054896,0.027672085473,Long,EC,,CORP,,ZA,N,2,
0000736054-25-000079,155041715,Unid Co Ltd,984500CDA3EX9409B456,UNID CO LTD,,51320,NS,,KRW,3100599.98,.000721,0.000613479442,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155050683,Weibo Corp,549300Q9ID4640FE0422,WEIBO CORP-CL A,,1225839,NS,,HKD,11969300.26,.127389,0.002368225406,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155051239,Oki Electric Industry Co Ltd,529900VJ2Q0182B3J852,OKI ELECTRIC IND,,1178283,NS,,JPY,12260645.59,.006631,0.002425870498,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155063549,Thaicom PCL,254900QRIV8NKGDPOC71,THAICOM PCL-FORE,,7422078,NS,,THB,1956340.23,.0306,0.000387078152,Long,EC,,CORP,,TH,N,2,
0000736054-25-000079,155053167,Hangzhou Haoyue Personal Care Co Ltd,836800SM131EBR1R0464,HANGZHOU HAOYU-A,,202574,NS,,CNY,1100312.91,.139026,0.000217706042,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155052472,Shanghai Anlogic Infotech Co Ltd,,SHANGHAI ANLOG-A,,420017,NS,,CNY,1714065,.139026,0.000339141987,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155036699,China Kepei Education Group Ltd,254900D9N2MVSGYJO874,CHINA KEPEI EDUC,,5971574,NS,,HKD,1171673.79,.127389,0.000231825384,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155035995,Kokusai Electric Corp,549300CDY6N3WKYK2I96,KOKUSAI ELECTRIC,,2518500,NS,,JPY,55586624.04,.006631,0.010998274958,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155052830,NuVista Energy Ltd,549300MG32TDSM60SX75,NUVISTA ENERGY,67072Q104,109600,NS,,CAD,1158013.86,.721709,0.000229122654,Long,EC,,CORP,,CA,N,1,
0000736054-25-000079,155047109,JCR Pharmaceuticals Co Ltd,353800IMIU9CQ1DGOS14,JCR PHARMACEUTIC,,952875,NS,,JPY,3566258.66,.006631,0.000705613877,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155064914,ORIX Corp,35380016EMHNBOVYE123,ORIX CORP,,16507669,NS,,JPY,370812506.56,.006631,0.073368332322,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155036072,Intercos SpA,8156004C3711C92F7648,INTERCOS SPA,,743523,NS,,EUR,9946275.18,1.1412,0.001967953102,Long,EC,,CORP,,IT,N,2,
0000736054-25-000079,155041014,Hubei Dinglong Co Ltd,,HUBEI DINGLONG-A,,927300,NS,,CNY,3646561.03,.139026,0.000721502367,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155050221,Berkeley Group Holdings PLC,2138009OQSSLVVHQAL78,BERKELEY GROUP,,1373482,NS,,GBP,66053275.63,1.32065,0.013069188853,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155059172,Shida Shinghwa Advanced Material Group Co Ltd,300300BGRZ28Y1HPSP41,SHIDA SHINGHWA-A,,242204,NS,,CNY,1269319.14,.139026,0.000251145327,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155035660,SM Entertainment Co Ltd,,SME,,159154,NS,,KRW,15200127.86,.000721,0.003007471464,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155052312,Swiggy Ltd,335800R11DC3QR7KH186,SWIGGY LTD,,5662448,NS,,INR,25964527.87,.011416,0.005137297355,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155044947,Sasa Polyester Sanayi AS,789000PXBZOJWTDSXE13,SASA POLYESTER S,,144056895,NS,,TRY,11054443.2,.024634,0.002187213343,Long,EC,,CORP,,TR,N,2,
0000736054-25-000079,155038874,BCE Inc,5493001I9203PRB5KR45,BCE INC,05534B760,4407580,NS,,CAD,102809602.77,.721709,0.020341733271,Long,EC,,CORP,,CA,N,1,
0000736054-25-000079,155041069,Pan Jit International Inc,9845006E948A58LEDB67,PAN JIT INTL,,4454398,NS,,TWD,7019988.54,.033504,0.001388963001,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155050635,NHN Corp,,NHN CORP,,198411,NS,,KRW,4094666.34,.000721,0.000810163722,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155061812,Investec PLC,2138007Z3U5GWDN3MY22,INVESTEC PLC,,8495738,NS,,GBP,62841828.22,1.32065,0.012433777326,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155037294,Unilever PLC,549300MKFYEKVRWML317,UNILEVER PLC,,35656119,NS,,GBP,2068784724.03,1.32065,0.409326229433,Long,EC,,CORP,,GB,N,2,
0000736054-25-000079,155047760,Anycolor Inc,,ANYCOLOR INC,,411000,NS,,JPY,12807931.51,.006631,0.00253415556,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155048019,,,Receive CHINA TOURISM-A Pay Overnight Rate -5.5,,1000000,NC,,USD,530333.49,,0.000104930882,,DE,,OTHER,,,N,2,SWP
0000736054-25-000079,155050697,Swancor Holding Co Ltd,,SWANCOR HOLDING,,981426,NS,,TWD,3956142.36,.033504,0.000782755603,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155062654,Pixart Imaging Inc,,PIXART IMAGING,,1897804,NS,,TWD,12303402.92,.033504,0.002434330391,Long,EC,,CORP,,TW,N,2,
0000736054-25-000079,155037359,GDI Property Group Partnership,,GDI PROPERTY GRO,,6424376,NS,,AUD,2778714.61,.64265,0.00054979175,Long,EC,,CORP,,AU,N,2,
0000736054-25-000079,155050073,Affle India Ltd,335800VOXUF6XMCWSD89,AFFLE 3I LTD,,798841,NS,,INR,17760321.63,.011416,0.003514027052,Long,EC,,CORP,,IN,N,2,
0000736054-25-000079,155053074,Korea Electric Power Corp,988400QG33WS7JEIV602,KOREA ELEC POWER,,3207649,NS,,KRW,88601210.24,.000721,0.017530484873,Long,EC,,CORP,,KR,N,2,
0000736054-25-000079,155044553,Inner Mongolia BaoTou Steel Union Co Ltd,3003005DKNZILXCEDH07,INNER MONGOLIA-A,,41850685,NS,,CNY,15632181.1,.139026,0.003092956784,Long,EC,,CORP,,CN,N,2,
0000736054-25-000079,155055308,Global Brands Manufacture Ltd,,Global Brands Manufacture Ltd Right 07/2025,,159285,NS,,TWD,.05,.033504,9e-12,Long,EC,,CORP,,TW,N,3,
0000736054-25-000079,155046666,Bank Pan Indonesia Tbk PT,254900RSQN7ERKIDPJ14,PAN INDONESIA,,50320227,NS,,IDR,3421211.09,.000061,0.000676915011,Long,EC,,CORP,,ID,N,2,
0000736054-25-000079,155048005,China State Construction International Holdings Ltd,529900QVUUH13RIZIR85,CHINA STATE CONS,G21677136,23100645,NS,,HKD,35389985.44,.127389,0.007002202371,Long,EC,,CORP,,HK,N,2,
0000736054-25-000079,155051518,Nippon Beet Sugar Manufacturing Co Ltd,,NIPPON BEET SUGA,,132766,NS,,JPY,2116785.69,.006631,0.000418823618,Long,EC,,CORP,,JP,N,2,
0000736054-25-000079,155063993,Gaztransport Et Technigaz SA,969500BVOHVZUUFWDT54,GAZTRANSPORT,,503649,NS,,EUR,94729105.36,1.1412,0.018742939786,Long,EC,,CORP,,FR,N,2,
0000736054-25-000079,155066931,Bridgepoint Group PLC,213800KFNMVI8PDZX472,BRIDGEPOINT,,5524012,NS,,GBP,23815330.18,1.32065,0.004712060753,Long,EC,,CORP,,GB,Y,2,
